"gbifID","scientificName","acceptedScientificName","decimalLatitude","decimalLongitude","geodeticDatum","issues","continent","country","countryCode","stateProvince","county","municipality","locality","basisOfRecord","occurrenceStatus","taxonomicStatus","datasetName","datasetKey","publishingOrgKey","institutionCode","collectionCode","recordedBy","identifiedBy","eventDate","year","month","day","habitat","elevation","elevationAccuracy","occurrenceRemarks","license","rightsHolder"
"4031620894","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.110556,-78.785278,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. Huarango. Caserio el Porvenir. Bosque montano húmedo intervenido.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","MO","Tropicos","Juan Perea","P. Pedraza (NY)","2006-05-29",2006,5,29,,1200,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4060923414","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.110556,-78.785278,"WGS84","cdround,gass84,osiic,ambinst","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. Huarango. Caserio el Porvenir. Bosque montano húmedo intervenido.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","HUT","Tropicos","Juan Perea","P. Pedraza (NY)","2006-05-29",2006,5,29,,1200,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4061438171","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.110556,-78.785278,"WGS84","cdround,gass84,osiic,ambinst","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. Huarango. Caserio el Porvenir. Bosque montano húmedo intervenido.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","USM","Tropicos","Juan Perea","P. Pedraza (NY)","2006-05-29",2006,5,29,,1200,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4061617348","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.110556,-78.785278,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. Huarango. Caserio el Porvenir. Bosque montano húmedo intervenido.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","MOL","Tropicos","Juan Perea","P. Pedraza (NY)","2006-05-29",2006,5,29,,1200,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"1260745683","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.984444,-78.600833,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. San José de Lourdes. Caserio Rumichina. Bosque semiachaparrado, límite con parcela comunal.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","MOL","Tropicos","Juan Perea","P. Pedraza (NY)","2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"1929740325","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.9844,-78.6008,"WGS84","gass84,mdativ","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio Prov.",,"Dist. San José de Lourdes. Caserio Rumichina.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Vascular plants","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","NY","NY","J. Perea",,"2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden"
"4031713934","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.984444,-78.600833,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. San José de Lourdes. Caserio Rumichina. Bosque semiachaparrado, límite con parcela comunal.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","MO","Tropicos","Juan Perea","P. Pedraza (NY)","2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4060880016","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.984444,-78.600833,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. San José de Lourdes. Caserio Rumichina. Bosque semiachaparrado, límite con parcela comunal.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","GB","Tropicos","Juan Perea","P. Pedraza (NY)","2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4060898176","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.984444,-78.600833,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. San José de Lourdes. Caserio Rumichina. Bosque semiachaparrado, límite con parcela comunal.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","AMAZ","Tropicos","Juan Perea","P. Pedraza (NY)","2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4060900507","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.984444,-78.600833,"WGS84","cdround,gass84,osiic,ambinst","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. San José de Lourdes. Caserio Rumichina. Bosque semiachaparrado, límite con parcela comunal.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","HUT","Tropicos","Juan Perea","P. Pedraza (NY)","2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4061493549","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.984444,-78.600833,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. San José de Lourdes. Caserio Rumichina. Bosque semiachaparrado, límite con parcela comunal.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","NY","Tropicos","Juan Perea","P. Pedraza (NY)","2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4061613764","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-5.984444,-78.600833,"WGS84","cdround,gass84,osiic,ambinst","SOUTH_AMERICA","Peru","PE","Cajamarca","San Ignacio",,"Dist. San José de Lourdes. Caserio Rumichina. Bosque semiachaparrado, límite con parcela comunal.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","USM","Tropicos","Juan Perea","P. Pedraza (NY)","2006-06-26",2006,6,26,,1758,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"3003779441","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",7.391583,-72.965583,"WGS84","cdc,cdround,inmafu","SOUTH_AMERICA","Colombia","CO","Santander","Suratá",,"Vereda Palchal. Finca Pangote","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"55d3f041-5cd7-45cf-99e0-80cddfd035d7","7a079928-aee9-418a-b083-6152d01c78d6","Corporación Autónoma Regional Para la Defensa de la Meseta de Bucaramanga (CDMB)","CDMB-HEV","F. Barajas",,"2006-07-01",2006,7,1,,2065,,,"http://creativecommons.org/licenses/by/4.0/legalcode",
"3003779447","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",7.391583,-72.965583,"WGS84","cdc,cdround,inmafu","SOUTH_AMERICA","Colombia","CO","Santander","Suratá",,"Vereda Palchal. Finca Pangote","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"55d3f041-5cd7-45cf-99e0-80cddfd035d7","7a079928-aee9-418a-b083-6152d01c78d6","Corporación Autónoma Regional Para la Defensa de la Meseta de Bucaramanga (CDMB)","CDMB-HEV","F. Barajas",,"2006-07-01",2006,7,1,,2065,,,"http://creativecommons.org/licenses/by/4.0/legalcode",
"3003780699","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",7.4125,-73.061583,"WGS84","cdc,cdround,inmafu","SOUTH_AMERICA","Colombia","CO","Santander","Matanza",,"Vereda Sinaí. Finca Los Olivos","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"55d3f041-5cd7-45cf-99e0-80cddfd035d7","7a079928-aee9-418a-b083-6152d01c78d6","Corporación Autónoma Regional Para la Defensa de la Meseta de Bucaramanga (CDMB)","CDMB-HEV","F. Barajas",,"2006-10-31",2006,10,31,,1789,,,"http://creativecommons.org/licenses/by/4.0/legalcode",
"1707585741","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.703333,-73.461944,"WGS84","cdround,gass84,inmafu","SOUTH_AMERICA","Colombia","CO","Boyacá","Villa de Leyva",,"SFF Iguaque","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Grupo de Exploración y Monitoreo Ambiental (GEMA)","1fe5d5cd-0336-4664-b768-d38acf349c0a","2a7e3080-28a9-11dd-97cd-b8a03c50a862","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","Adriana Prieto|Aura Robles|Mónica Díaz,Pita|N. Acosta|A. Camargo|M. Lagos|F. Camargo|O. Betancur","Humberto Mendoza","2006-11-05",2006,11,5,,2910,,"Actualización del inventario entre 2019 y septiembre de 2021.","http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"930992875","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.03175,-75.600011,"WGS84","cdround,inmafu","SOUTH_AMERICA","Colombia","CO","Antioquia","Caldas",,"Vereda La Clara. Refugio de Vida Silvestre y Parque recreativo Alto San Miguel. margenes del río Aburrá","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"23243164-c132-444d-a3a4-34662abb8305","cccff716-2694-4209-9f9e-2f7a484465a0","Universidad de Antioquia (UdeA)","HUA","Tuberquia D.|Herrera D.","Tuberquia D.","2006-12-14",2006,12,14,,1950,150,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",
"1930993319","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-16.4031,-67.5672,"WGS84","gass84,mdativ","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Sud Yungas Prov.",,"Chulumani, Subiendo 6 km, arriba pasando la granja Mejillones; siguiendo el sendero hacia la loma.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Vascular plants","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","NY","NY","S. G. Beck",,"2006-12-29",2006,12,29,,2400,,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden"
"930991151","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.295,-75.50033,"WGS84","inmafu","SOUTH_AMERICA","Colombia","CO","Antioquia","Guarne",,"Parque Natural Ecológico Piedras Blancas. entrada al parque","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"23243164-c132-444d-a3a4-34662abb8305","cccff716-2694-4209-9f9e-2f7a484465a0","Universidad de Antioquia (UdeA)","HUA","Vargas H.","Vargas H.","2005-02-16",2005,2,16,,2300,0,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",
"1707592274","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.743333,-73.446389,"WGS84","cdround,gass84,inmafu","SOUTH_AMERICA","Colombia","CO","Boyacá","Arcabuco",,"Vereda Centro Rural","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Evolución y configuración del paisaje ganadero con el fin de formular alternativas de uso sostenible asociadas a cercas vivas y remanentes de vegetación natural en cuatro zonas de los Andes Colombianos","1fe5d5cd-0336-4664-b768-d38acf349c0a","2a7e3080-28a9-11dd-97cd-b8a03c50a862","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","Stella Suárez","Nelson Salinas","2005-02-16",2005,2,16,,2700,,"Actualización del inventario entre 2019 y septiembre de 2021.","http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"3397175452","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.743306,-73.446333,"WGS84","cdround,inmafu","SOUTH_AMERICA","Colombia","CO","Boyacá","Arcabuco","vereda centro rural",,"PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Evolucion y configuracion del paisaje ganadero con el fin de formular alternativas de uso sostenible asociadas a cercas vivas y remanentes de vegetacion natural en cuatro zonas de los andes Colombianos","ec76ce73-e02b-45e6-af0b-b2128f77ac22","256035fe-75ff-4a7c-94bc-86af590c9050","Universidad de la Amazonia (UniAmazonia)","HUAZ","S. Suarez","N.Salinas","2005-02-16",2005,2,16,,2700,,"Arbusto de 1.5 m de alto, frutos verdes","http://creativecommons.org/licenses/by-nc/4.0/legalcode","HUAZ"
"1260008869","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-15.20777,-68.81972,"WGS84","gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Bautista Saavedra",,"ANMI Apolobamba, Carpa, subiendo al N del puente. Bosque montano estacional con Nectandra, Miconia y Hieronyma. Inventario fitosociologico Madidi 3.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","LPB","Tropicos","Alfredo F. Fuentes|al.","A. Fuentes (LPB)","2005-04-18",2005,4,18,,2127,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"1928970502","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-16.248778,-67.782083,"WGS84","cdround,gass84,mdativ","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Nor Yungas Prov.",,"La Paz-Coroico road, ca. 14.5 km below (E) Chuspipata.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Vascular plants","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","NY","NY","J. L. Luteyn",,"2005-04-15",2005,4,15,"Dry, disturbed, steep roadside slopes.",2040,0,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden"
"1931065732","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-15.2078,-68.8197,"WGS84","gass84,mdativ","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Bautista Saavedra Prov.",,"ANMI Apolobamba, Carpa, subiendo al N del puente.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Vascular plants","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","NY","NY","A. Fuentes",,"2005-04-18",2005,4,18,,2127,,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden"
"4031658041","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-15.20777,-68.81972,"WGS84","gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Bautista Saavedra",,"ANMI Apolobamba, Carpa, subiendo al N del puente. Bosque montano estacional con Nectandra, Miconia y Hieronyma. Inventario fitosociologico Madidi 3.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","MO","Tropicos","Alfredo F. Fuentes|al.","A. Fuentes (LPB)","2005-04-18",2005,4,18,,2127,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4061472856","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-15.20777,-68.81972,"WGS84","gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Bautista Saavedra",,"ANMI Apolobamba, Carpa, subiendo al N del puente. Bosque montano estacional con Nectandra, Miconia y Hieronyma. Inventario fitosociologico Madidi 3.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","NY","Tropicos","Alfredo F. Fuentes|al.","A. Fuentes (LPB)","2005-04-18",2005,4,18,,2127,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4061529472","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-15.20777,-68.81972,"WGS84","gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Bautista Saavedra",,"ANMI Apolobamba, Carpa, subiendo al N del puente. Bosque montano estacional con Nectandra, Miconia y Hieronyma. Inventario fitosociologico Madidi 3.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","USZ","Tropicos","Alfredo F. Fuentes|al.","A. Fuentes (LPB)","2005-04-18",2005,4,18,,2127,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"1257588558","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-16.226667,-67.725,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Nor Yungas",,"Coroico, Subiendo el cerro de Uchumachi.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","LPB","Tropicos","Stephan G. Beck","J. Luteyn (NY)","2005-05-08",2005,5,8,,2450,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"1928059136","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-16.2267,-67.725,"WGS84","gass84,mdativ","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Nor Yungas Prov.",,"Coroico, Subiendo el cerro de Uchumachi.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Vascular plants","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","NY","NY","S. G. Beck",,"2005-05-08",2005,5,8,,2450,,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden"
"4031692701","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-16.226667,-67.725,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Nor Yungas",,"Coroico, Subiendo el cerro de Uchumachi.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","MO","Tropicos","Stephan G. Beck","J. Luteyn (NY)","2005-05-08",2005,5,8,,2450,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"1929870278","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-14.6128,-68.7769,"WGS84","gass84,mdativ","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Franz Tamayo Prov.",,"Parque Nacional Madidi, inciensal subiendo de Sumpulo.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Vascular plants","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","NY","NY","A. Fuentes",,"2005-07-08",2005,7,8,,2000,,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden"
"930992484","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.14374,-75.67599,"WGS84","inmafu","SOUTH_AMERICA","Colombia","CO","Antioquia","La Estrella",,"Veredas Tierra Amarilla y El Guayabo. camino que comunica La Estrella con Angelópolis","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"23243164-c132-444d-a3a4-34662abb8305","cccff716-2694-4209-9f9e-2f7a484465a0","Universidad de Antioquia (UdeA)","HUA","Rincón H.|Guerra G.|González J.","Callejas R.","2005-11-18",2005,11,18,,2250,0,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",
"1707583386","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.715,-73.476111,"WGS84","cdround,gass84,inmafu","SOUTH_AMERICA","Colombia","CO","Boyacá","Villa de Leyva",,"Vereda Capilla","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Diagnóstico de Uso de Biodiversidad Altiplano Cundíboyacense","1fe5d5cd-0336-4664-b768-d38acf349c0a","2a7e3080-28a9-11dd-97cd-b8a03c50a862","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","Laura Castellanos","Humberto Mendoza","2005-12-01",2005,12,1,,,,"Actualización del inventario entre 2019 y septiembre de 2021.","http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"2813166723","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.030459,-74.326919,"WGS84","colmafu,inmafu","SOUTH_AMERICA","Colombia","CO","Cundinamarca","La Vega",,"Vereda Cacahual, Parque Ecológico Laguna del Tabacal, humedal Cacahual, fragmento de bosque costado NW del humedal","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"224bb9c2-4426-4d4d-ac9c-38758b5d938f","0e2f2e28-7790-4c82-b8fb-6ef7b4c764e2","Pontificia Universidad Javeriana (PUJ)","HPUJ",,"Fernández-Alonso J L","2005-12-23",2005,12,23,"Humedal de tipo palustre",,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"1934716917","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.151064,-75.411,"WGS84","gass84","SOUTH_AMERICA","Colombia","CO","Caldas","Manizales",,"cuenca media río Guacaica","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Datos Depurados/sistematizados por Expedición por la historia - ColombiaBio","18da9e5d-8966-4893-bf70-b3911152d991","eac88d99-9f6c-4031-8fc4-8088f0e0dfe7","Universidad Nacional de Colombia (UNAL)","COL","William G. Vargas",,"2004-01-01",2004,1,1,,3750,0,,"http://creativecommons.org/licenses/by/4.0/legalcode","Universidad Nacional de Colombia"
"1707572020","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.663056,-73.440556,"WGS84","cdround,gass84,inmafu","SOUTH_AMERICA","Colombia","CO","Boyacá","Arcabuco",,"Sector Rupavita, Kilometro 3, saliendo de Arcabuco por la carretera que conduce a Tunja. Desvío por camino a la derecha","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Caracterización SFF Iguaque","1fe5d5cd-0336-4664-b768-d38acf349c0a","2a7e3080-28a9-11dd-97cd-b8a03c50a862","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","A. Casas|O. Vargas|B. Saíz|J. Barrera","Humberto Mendoza","2004-02-28",2004,2,28,,2860,,"Actualización del inventario entre 2019 y septiembre de 2021.","http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"1707490575","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",7.174778,-73.0355,"WGS84","cdround,gass84,inmafu","SOUTH_AMERICA","Colombia","CO","Santander","Tona",,"Camino entre los sitios Golondrinas y El Brasil, a 18 km del sitio El Diesiocho","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Caracterización taxonómica de grupos focales de flora y fauna en la Cordillera Oriental de Colombia","1fe5d5cd-0336-4664-b768-d38acf349c0a","2a7e3080-28a9-11dd-97cd-b8a03c50a862","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","Nelson Salinas|Julio Betancur|R. Díaz","Nelson Salinas","2004-06-25",2004,6,25,,1495,105,"Actualización del inventario entre 2019 y septiembre de 2021.","http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"1707594003","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.143611,-75.152222,"WGS84","cdround,gass84,inmafu","SOUTH_AMERICA","Colombia","CO","Caldas",,,"Carretera entre Mariquita y Manizales, rumbo al PNN de los Nevados, despúes de Padua","PRESERVED_SPECIMEN","PRESENT","ACCEPTED",,"1fe5d5cd-0336-4664-b768-d38acf349c0a","2a7e3080-28a9-11dd-97cd-b8a03c50a862","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","Paola Pedraza|C. Pedraza","Nelson Salinas","2004-07-02",2004,7,2,,2300,,"Actualización del inventario entre 2019 y septiembre de 2021. The New York Botanical Garden","http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"1929187854","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.14369,-75.15228,"WGS84","gass84,mdativ","SOUTH_AMERICA","Colombia","CO","Caldas",,,"Carretera entre Mariquita y Manizales, rumba al PNN de Los Nevados, después de Padua.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Vascular plants","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","NY","NY","P. Pedraza-Peñalosa",,"2004-07-02",2004,7,2,,2300,,,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden"
